consumidor_id	email	renda	data_nascimento	acessos	primeiro_login	visualizacoes_divida
4345	nome_4345@provedor_b.com.br	B	1991-01-25	0	2020-12-16	0
4346	nome_4346@provedor_a.com.br	C	1986-07-14	23	2020-11-07	3
4347	nome_4347@provedor_a.com.br	D	1993-03-15	63		0
4348	nome_4348@provedor_a.com.br	C	1982-04-06	0		0
4349	nome_4349@provedor_b.com.br	C	1984-12-25	19		0
4350	nome_4350@provedor_a.com.br	D	1991-01-23	66	2020-12-29	42
4351	nome_4351@provedor_b.com.br	C	1992-06-13	20	2020-12-16	18
4352	nome_4352@provedor_a.com.br	C	1991-11-09	0	2020-09-28	0
4353	nome_4353@provedor_a.com.br	D	1990-07-04	20		0
4354	nome_4354@provedor_c.com.br	D	1984-01-04	0	2020-12-29	0
4355	nome_4355@provedor_a.com.br	C	1981-06-04	23		0
4356	nome_4356@provedor_c.com.br	B	1983-05-24	4	2020-09-04	4
4357	nome_4357@provedor_c.com.br	B	1973-11-28	25	2020-12-29	18
4358	nome_4358@provedor_c.com.br	C	1984-05-14	56		0
4359	nome_4359@provedor_a.com.br	D	1999-06-14	0		0
4360	nome_4360@provedor_a.com.br	C	1985-09-08	0		0
4361	nome_4361@provedor_a.com.br	D	1992-07-21	3		0
4362	nome_4362@provedor_a.com.br	C	1990-06-24	26	2020-10-08	22
4363	nome_4363@provedor_c.com.br	C	1997-01-05	32		0
4364	nome_4364@provedor_a.com.br	A	1985-07-02	42	2020-12-19	28
4365	nome_4365@provedor_a.com.br	D	1992-05-25	54		0
4366	nome_4366@provedor_b.com.br	D	1967-10-19	0	2020-10-10	0
4367	nome_4367@provedor_a.com.br	C	1987-02-07	23	2020-10-14	3
4368	nome_4368@provedor_a.com.br	D	1982-03-16	41	2020-05-06	38
4369	nome_4369@provedor_a.com.br	B	1977-05-27	63	2020-08-25	54
4370	nome_4370@provedor_a.com.br	D	1981-05-24	48		0
4371	nome_4371@provedor_b.com.br	B	1975-08-31	0	2020-08-31	0
4372	nome_4372@provedor_c.com.br	D	1977-08-22	25		0
4373	nome_4373@provedor_a.com.br	C	1977-05-01	36	2020-09-09	17
4374	nome_4374@provedor_c.com.br	C	1979-01-01	32		0
4375	nome_4375@provedor_a.com.br	D	1979-03-02	44		0
4376	nome_4376@provedor_a.com.br	C	1989-01-26	6		0
4377	nome_4377@provedor_a.com.br	C	1985-06-23	23	2020-06-14	23
4378	nome_4378@provedor_a.com.br	C	1977-07-22	12	2020-03-16	12
4379	nome_4379@provedor_a.com.br	D	1997-08-01	0		0
4380	nome_4380@provedor_a.com.br	C	1986-12-07	4	2020-12-17	1
4381	nome_4381@provedor_b.com.br	C	1972-11-02	49		0
4382	nome_4382@provedor_c.com.br	C	1979-12-09	28	2020-12-29	13
4383	nome_4383@provedor_b.com.br	D	1975-08-25	22	2020-09-04	2
4384	nome_4384@provedor_a.com.br	C	2001-04-13	6		0
4385	nome_4385@provedor_a.com.br	C	2001-04-13	32	2020-10-02	19
4386	nome_4386@provedor_a.com.br	D	1987-10-10	33		0
4387	nome_4387@provedor_c.com.br	C	1979-03-14	22	2020-06-29	19
4388	nome_4388@provedor_c.com.br	C	1987-11-05	44	2020-12-29	18
4389	nome_4389@provedor_c.com.br	D	1980-07-10	1		0
4390	nome_4390@provedor_a.com.br	C	1986-09-19	33		0
4391	nome_4391@provedor_a.com.br	C	1975-04-17	56		0
4392	nome_4392@provedor_a.com.br	D	1989-04-14	22		0
4393	nome_4393@provedor_c.com.br	D	1991-01-08	0	2020-09-17	0
4394	nome_4394@provedor_a.com.br	A	1985-08-08	0	2020-08-30	0
4395	nome_4395@provedor_b.com.br	C	1979-06-04	0	2020-07-07	0
4396	nome_4396@provedor_a.com.br	D	2001-04-13	13	2020-12-29	3
4397	nome_4397@provedor_a.com.br	D	1971-06-06	8	2020-08-12	6
4398	nome_4398@provedor_a.com.br	D	2000-01-09	17	2020-11-28	1
4399	nome_4399@provedor_a.com.br	D	1976-01-08	41		0
4400	nome_4400@provedor_c.com.br	D	1974-12-12	30	2020-12-28	26
4401	nome_4401@provedor_a.com.br	C	1984-12-26	9	2020-11-14	6
4402	nome_4402@provedor_a.com.br	C	1979-10-12	54	2020-08-11	21
4403	nome_4403@provedor_a.com.br	C	1988-08-14	7	2020-08-28	2
4404	nome_4404@provedor_a.com.br	C	1991-11-30	29		0
4405	nome_4405@provedor_a.com.br	A	1988-03-03	20	2020-07-08	3
4406	nome_4406@provedor_a.com.br	C	1973-11-02	14	2020-11-11	7
4407	nome_4407@provedor_c.com.br	D	1986-04-16	0	2020-12-02	0
4408	nome_4408@provedor_b.com.br	B	1972-03-27	0		0
4409	nome_4409@provedor_b.com.br	D	1976-08-13	36		0
4410	nome_4410@provedor_a.com.br	D	2001-04-13	26	2020-09-11	2
4411	nome_4411@provedor_a.com.br	C	2001-04-13	21	2020-07-03	11
4412	nome_4412@provedor_c.com.br	A	1984-11-27	27	2020-10-08	7
4413	nome_4413@provedor_b.com.br	C	1984-12-18	7	2020-12-29	4
4414	nome_4414@provedor_a.com.br	D	1992-12-20	63	2020-06-23	3
4415	nome_4415@provedor_c.com.br	D	1989-10-02	43	2020-05-14	42
4416	nome_4416@provedor_a.com.br	B	1983-06-08	35		0
4417	nome_4417@provedor_a.com.br	D	1983-01-09	20		0
4418	nome_4418@provedor_a.com.br	B	1979-07-09	10		0
4419	nome_4419@provedor_c.com.br	D	1995-06-30	56	2020-12-29	38
4420	nome_4420@provedor_a.com.br	C	1983-12-30	13		0
4421	nome_4421@provedor_b.com.br	C	1983-10-05	16	2020-11-19	12
4422	nome_4422@provedor_c.com.br	A	1985-10-27	50	2020-12-29	31
4423	nome_4423@provedor_b.com.br	C	2001-04-13	41	2020-10-30	8
4424	nome_4424@provedor_b.com.br	D	2001-04-13	10	2020-09-09	10
4425	nome_4425@provedor_a.com.br	C	1987-08-07	40		0
4426	nome_4426@provedor_a.com.br	C	1994-08-03	28	2020-07-24	2
4427	nome_4427@provedor_a.com.br	C	1988-10-16	32		0
4428	nome_4428@provedor_a.com.br	D	1993-05-19	40	2020-10-27	39
4429	nome_4429@provedor_a.com.br	D	1986-01-31	41	2020-11-03	12
4430	nome_4430@provedor_a.com.br	C	1989-01-04	44	2020-12-21	23
4431	nome_4431@provedor_a.com.br	D	1990-08-09	0		0
4432	nome_4432@provedor_a.com.br	A	1983-05-16	28	2020-12-26	25
4433	nome_4433@provedor_a.com.br	D	1983-11-01	51		0
4434	nome_4434@provedor_a.com.br	C	1989-10-03	52		0
4435	nome_4435@provedor_a.com.br	C	1988-06-03	1	2020-12-29	1
4436	nome_4436@provedor_c.com.br	D	1988-12-13	19		0
4437	nome_4437@provedor_a.com.br	D	1989-09-02	15	2020-08-20	15
4438	nome_4438@provedor_b.com.br	D	1995-01-18	34	2020-08-17	24
4439	nome_4439@provedor_c.com.br	C	2000-04-05	22	2020-09-29	9
4440	nome_4440@provedor_b.com.br	C	1998-05-31	23		0
4441	nome_4441@provedor_b.com.br	C	1991-09-20	44	2020-08-21	25
4442	nome_4442@provedor_a.com.br	D	1983-06-01	35	2020-08-06	10
4443	nome_4443@provedor_a.com.br	D	1977-07-04	0		0
4444	nome_4444@provedor_a.com.br	C	1977-10-26	43		0
4445	nome_4445@provedor_a.com.br	D	1981-10-26	2	2020-07-05	1
4446	nome_4446@provedor_a.com.br	C	1970-11-14	62	2020-05-19	46
4447	nome_4447@provedor_b.com.br	B	1986-12-25	28		0
4448	nome_4448@provedor_a.com.br	C	1999-01-16	32	2020-02-17	5
4449	nome_4449@provedor_a.com.br	D	1984-04-05	0		0
4450	nome_4450@provedor_b.com.br	D	1979-06-19	28		0
4451	nome_4451@provedor_a.com.br	A	1994-02-01	0	2020-10-12	0
4452	nome_4452@provedor_b.com.br	C	2001-04-13	0	2020-12-29	0
4453	nome_4453@provedor_b.com.br	C	1993-11-24	67	2020-08-31	56
4454	nome_4454@provedor_c.com.br	C	1991-09-05	38	2020-07-06	31
4455	nome_4455@provedor_b.com.br	A	1973-03-13	13	2020-08-29	5
4456	nome_4456@provedor_a.com.br	C	1985-10-22	31	2020-09-24	2
4457	nome_4457@provedor_a.com.br	A	2001-04-13	36	2020-06-10	36
4458	nome_4458@provedor_a.com.br	C	1983-07-08	46	2020-05-13	8
4459	nome_4459@provedor_a.com.br	D	1971-08-12	40	2020-08-10	6
4460	nome_4460@provedor_b.com.br	A	1974-07-18	33	2020-10-19	7
4461	nome_4461@provedor_c.com.br	D	1988-09-07	0	2020-09-22	0
4462	nome_4462@provedor_c.com.br	D	1989-07-11	28	2020-12-29	20
4463	nome_4463@provedor_a.com.br	C	1988-05-17	5	2020-10-24	2
4464	nome_4464@provedor_c.com.br	C	1979-02-23	28		0
4465	nome_4465@provedor_b.com.br	D	1982-07-02	22		0
4466	nome_4466@provedor_a.com.br	C	2001-04-13	9		0
4467	nome_4467@provedor_a.com.br	D	1989-09-14	48	2020-03-14	33
4468	nome_4468@provedor_a.com.br	A	1995-02-03	7		0
4469	nome_4469@provedor_a.com.br	D	1986-06-25	25	2020-10-29	16
4470	nome_4470@provedor_c.com.br	D	1963-08-26	48		0
4471	nome_4471@provedor_a.com.br	D	1999-04-30	33		0
4472	nome_4472@provedor_a.com.br	A	1993-09-21	68	2020-11-25	47
4473	nome_4473@provedor_a.com.br	D	1983-03-11	47		0
4474	nome_4474@provedor_a.com.br	C	2000-01-08	36	2020-10-03	7
4475	nome_4475@provedor_a.com.br	D	1967-05-15	18		0
4476	nome_4476@provedor_a.com.br	C	1989-04-12	20	2020-08-02	6
4477	nome_4477@provedor_b.com.br	D	1994-09-15	0	2020-09-15	0
4478	nome_4478@provedor_c.com.br	B	1988-03-26	29		0
4479	nome_4479@provedor_c.com.br	D	1986-07-30	16	2020-10-29	9
4480	nome_4480@provedor_a.com.br	C	1978-12-20	25		0
4481	nome_4481@provedor_a.com.br	C	2001-04-13	7	2020-10-30	5
4482	nome_4482@provedor_a.com.br	D	1988-09-09	47		0
4483	nome_4483@provedor_c.com.br	D	1988-06-22	27	2020-10-15	22
4484	nome_4484@provedor_a.com.br	D	2001-04-13	28	2020-10-05	22
4485	nome_4485@provedor_a.com.br	C	1980-03-16	11		0
4486	nome_4486@provedor_b.com.br	A	1963-12-08	6	2020-10-11	6
4487	nome_4487@provedor_a.com.br	C	1974-01-05	6	2020-05-12	2
4488	nome_4488@provedor_b.com.br	C	1990-12-28	0		0
4489	nome_4489@provedor_c.com.br	C	1980-12-21	15		0
4490	nome_4490@provedor_a.com.br	C	1973-07-25	88	2020-09-29	71
4491	nome_4491@provedor_b.com.br	D	1993-01-16	6	2020-09-05	6
4492	nome_4492@provedor_b.com.br	D	1973-10-03	42	2020-06-29	41
4493	nome_4493@provedor_a.com.br	D	1987-09-04	24	2020-04-01	23
4494	nome_4494@provedor_c.com.br	C	1982-10-23	0		0
4495	nome_4495@provedor_a.com.br	B	1978-03-06	28	2020-12-29	15
4496	nome_4496@provedor_a.com.br	C	1994-03-23	0	2020-09-04	0
4497	nome_4497@provedor_a.com.br	C	1982-08-07	9		0
4498	nome_4498@provedor_a.com.br	C	1976-03-15	22	2020-12-29	3
4499	nome_4499@provedor_b.com.br	B	1988-08-14	33	2020-05-04	1
4500	nome_4500@provedor_b.com.br	D	1983-11-03	49		0
4501	nome_4501@provedor_a.com.br	C	1982-02-02	39	2020-08-17	3
4502	nome_4502@provedor_a.com.br	C	1984-01-22	15		0
4503	nome_4503@provedor_c.com.br	C	1975-12-09	67	2020-05-23	10
4504	nome_4504@provedor_a.com.br	C	1990-03-24	0		0
4505	nome_4505@provedor_a.com.br	D	1982-01-04	56	2020-12-29	26
4506	nome_4506@provedor_b.com.br	C	1989-10-17	17	2020-10-27	16
4507	nome_4507@provedor_c.com.br	B	1987-12-08	0		0
4508	nome_4508@provedor_a.com.br	C	1984-03-14	3	2020-11-03	1
4509	nome_4509@provedor_a.com.br	C	2001-04-13	0	2020-12-29	0
4510	nome_4510@provedor_a.com.br	D	1990-08-25	0	2020-03-27	0
4511	nome_4511@provedor_a.com.br	C	1993-08-11	24		0
4512	nome_4512@provedor_a.com.br	C	1989-08-18	0		0
4513	nome_4513@provedor_c.com.br	C	1979-03-09	15	2020-05-24	13
4514	nome_4514@provedor_a.com.br	C	1978-07-09	31	2020-07-23	5
4515	nome_4515@provedor_c.com.br	C	1984-11-11	16	2020-07-24	13
4516	nome_4516@provedor_a.com.br	D	1968-08-27	69		0
4517	nome_4517@provedor_b.com.br	C	1979-01-10	35	2020-10-10	27
4518	nome_4518@provedor_c.com.br	A	1976-09-13	14		0
4519	nome_4519@provedor_b.com.br	A	1991-06-20	9		0
4520	nome_4520@provedor_b.com.br	C	2001-04-13	65		0
4521	nome_4521@provedor_c.com.br	D	1986-03-27	1	2020-09-03	1
4522	nome_4522@provedor_a.com.br	C	1984-08-29	59		0
4523	nome_4523@provedor_a.com.br	D	1987-01-22	7		0
4524	nome_4524@provedor_a.com.br	C	1984-01-06	9	2020-08-06	8
4525	nome_4525@provedor_a.com.br	D	1988-07-24	12	2020-07-18	3
4526	nome_4526@provedor_b.com.br	A	1998-07-17	59	2020-06-23	46
4527	nome_4527@provedor_a.com.br	D	1998-10-28	63	2020-10-11	54
4528	nome_4528@provedor_b.com.br	D	2001-04-13	16	2020-10-19	14
4529	nome_4529@provedor_a.com.br	C	2001-04-13	100	2020-07-26	100
4530	nome_4530@provedor_c.com.br	D	1992-12-13	0	2020-12-26	0
4531	nome_4531@provedor_a.com.br	C	2001-04-13	23		0
4532	nome_4532@provedor_b.com.br	D	1982-05-06	45		0
4533	nome_4533@provedor_b.com.br	A	1978-02-14	90	2020-08-29	16
4534	nome_4534@provedor_a.com.br	A	1979-05-12	19	2020-11-01	10
4535	nome_4535@provedor_a.com.br	B	1978-05-13	0		0
4536	nome_4536@provedor_a.com.br	D	1979-04-20	41	2020-10-03	5
4537	nome_4537@provedor_c.com.br	D	1992-11-28	21	2020-03-09	15
4538	nome_4538@provedor_a.com.br	C	1979-10-11	25		0
4539	nome_4539@provedor_b.com.br	D	1992-03-05	23		0
4540	nome_4540@provedor_a.com.br	D	1990-08-27	12	2020-08-23	6
4541	nome_4541@provedor_c.com.br	C	1981-07-04	17		0
4542	nome_4542@provedor_a.com.br	A	1999-07-24	39	2020-09-05	13
4543	nome_4543@provedor_b.com.br	C	2001-04-13	49		0
4544	nome_4544@provedor_b.com.br	C	1988-03-20	0	2020-11-20	0
4545	nome_4545@provedor_b.com.br	C	1981-03-28	2	2020-09-28	1
4546	nome_4546@provedor_b.com.br	B	1995-09-01	28		0
4547	nome_4547@provedor_a.com.br	D	1971-07-06	87		0
4548	nome_4548@provedor_a.com.br	B	1981-02-04	0		0
4549	nome_4549@provedor_a.com.br	D	1977-12-26	17		0
4550	nome_4550@provedor_a.com.br	C	1985-01-30	29	2020-12-29	11
4551	nome_4551@provedor_b.com.br	D	1998-09-25	24	2020-09-01	11
4552	nome_4552@provedor_a.com.br	C	1985-04-09	77		0
4553	nome_4553@provedor_c.com.br	D	1984-07-05	51	2020-11-04	26
4554	nome_4554@provedor_c.com.br	C	1983-08-17	21	2020-06-28	3
4555	nome_4555@provedor_a.com.br	D	1984-08-08	49		0
4556	nome_4556@provedor_c.com.br	A	1992-07-27	15		0
4557	nome_4557@provedor_a.com.br	D	1979-09-01	0		0
4558	nome_4558@provedor_a.com.br	D	1985-02-11	39	2020-05-17	25
4559	nome_4559@provedor_a.com.br	D	1972-05-21	52	2020-08-25	8
4560	nome_4560@provedor_a.com.br	A	1993-10-12	17	2020-12-29	4
4561	nome_4561@provedor_a.com.br	A	1989-01-27	0	2020-10-17	0
4562	nome_4562@provedor_c.com.br	D	1978-11-09	25	2020-05-29	1
4563	nome_4563@provedor_c.com.br	C	1995-05-08	26	2020-08-06	19
4564	nome_4564@provedor_c.com.br	A	1987-12-23	20		0
4565	nome_4565@provedor_a.com.br	C	1996-11-15	0	2020-07-31	0
4566	nome_4566@provedor_c.com.br	A	1970-11-10	26	2020-05-28	25
4567	nome_4567@provedor_a.com.br	C	1982-07-08	23		0
4568	nome_4568@provedor_b.com.br	B	1990-01-09	31	2020-12-29	1
4569	nome_4569@provedor_a.com.br	B	1990-02-10	53	2020-10-04	2
4570	nome_4570@provedor_a.com.br	C	1988-10-02	11		0
4571	nome_4571@provedor_b.com.br	C	1982-12-29	13		0
4572	nome_4572@provedor_a.com.br	C	1966-04-30	0		0
4573	nome_4573@provedor_a.com.br	D	1987-09-17	24	2020-07-04	13
4574	nome_4574@provedor_a.com.br	D	1984-09-21	69		0
4575	nome_4575@provedor_a.com.br	A	1988-10-20	1		0
4576	nome_4576@provedor_a.com.br	C	1997-09-03	27		0
4577	nome_4577@provedor_a.com.br	D	1981-04-04	2	2020-10-26	1
4578	nome_4578@provedor_c.com.br	D	1993-07-18	43		0
4579	nome_4579@provedor_a.com.br	B	1987-04-23	41	2020-11-24	32
4580	nome_4580@provedor_a.com.br	C	1975-12-11	4	2020-08-14	4
4581	nome_4581@provedor_b.com.br	C	1979-03-26	9	2020-12-01	7
4582	nome_4582@provedor_a.com.br	C	1984-02-05	18	2020-10-23	12
4583	nome_4583@provedor_a.com.br	C	1991-02-02	34		0
4584	nome_4584@provedor_a.com.br	C	1991-10-01	14	2020-07-25	7
4585	nome_4585@provedor_b.com.br	D	1981-10-05	33	2020-09-30	5
4586	nome_4586@provedor_a.com.br	C	1983-12-21	12	2020-11-09	11
4587	nome_4587@provedor_c.com.br	C	1984-08-20	26		0
4588	nome_4588@provedor_b.com.br	D	1960-01-12	26	2020-10-09	12
4589	nome_4589@provedor_a.com.br	B	1991-11-09	5	2020-12-03	2
4590	nome_4590@provedor_a.com.br	C	1984-11-22	9	2020-08-14	7
4591	nome_4591@provedor_c.com.br	A	1976-06-28	51		0
4592	nome_4592@provedor_a.com.br	D	2001-04-13	21	2020-10-03	12
4593	nome_4593@provedor_a.com.br	C	1973-04-01	45	2020-08-18	42
4594	nome_4594@provedor_a.com.br	D	1991-09-07	5	2020-07-17	1
4595	nome_4595@provedor_a.com.br	A	1992-06-16	0	2020-11-20	0
4596	nome_4596@provedor_a.com.br	D	1984-06-07	42	2020-05-18	23
4597	nome_4597@provedor_b.com.br	C	2001-04-13	48	2020-10-06	38
4598	nome_4598@provedor_a.com.br	D	1994-10-17	49		0
4599	nome_4599@provedor_a.com.br	B	1986-12-30	88	2020-10-03	32
4600	nome_4600@provedor_b.com.br	C	1988-06-18	17	2020-10-01	4
4601	nome_4601@provedor_a.com.br	C	1979-12-21	3		0
4602	nome_4602@provedor_a.com.br	D	2001-04-13	15	2020-10-27	1
4603	nome_4603@provedor_c.com.br	B	1976-02-25	13		0
4604	nome_4604@provedor_a.com.br	C	1977-05-10	49		0
4605	nome_4605@provedor_a.com.br	C	1976-02-20	40	2020-10-18	11
4606	nome_4606@provedor_a.com.br	D	1984-05-26	0	2020-12-29	0
4607	nome_4607@provedor_a.com.br	C	1994-07-09	31		0
4608	nome_4608@provedor_a.com.br	C	2001-04-13	68		0
4609	nome_4609@provedor_a.com.br	C	1997-05-30	3		0
4610	nome_4610@provedor_c.com.br	C	1985-06-26	6	2020-05-13	1
4611	nome_4611@provedor_a.com.br	A	1992-04-23	5	2020-06-04	3
4612	nome_4612@provedor_a.com.br	B	1988-10-28	42		0
4613	nome_4613@provedor_b.com.br	D	1990-04-22	34	2020-08-05	30
4614	nome_4614@provedor_a.com.br	C	1994-09-22	56		0
4615	nome_4615@provedor_b.com.br	C	2001-04-13	30	2020-10-12	11
4616	nome_4616@provedor_a.com.br	D	1985-06-15	0	2020-12-13	0
4617	nome_4617@provedor_a.com.br	C	1984-03-22	47	2020-07-28	17
4618	nome_4618@provedor_a.com.br	C	1982-10-04	12		0
4619	nome_4619@provedor_a.com.br	D	1976-12-06	14		0
4620	nome_4620@provedor_b.com.br	C	1984-04-08	29	2020-12-29	3
4621	nome_4621@provedor_a.com.br	A	1978-10-06	45		0
4622	nome_4622@provedor_c.com.br	C	2000-02-20	36		0
4623	nome_4623@provedor_a.com.br	D	1962-11-05	25		0
4624	nome_4624@provedor_a.com.br	D	1995-02-21	13		0
4625	nome_4625@provedor_a.com.br	D	1987-03-30	36		0
4626	nome_4626@provedor_a.com.br	D	1960-03-01	47		0
4627	nome_4627@provedor_c.com.br	D	1984-07-25	54	2020-07-17	32
4628	nome_4628@provedor_c.com.br	A	1978-08-12	30	2020-11-25	27
4629	nome_4629@provedor_a.com.br	B	1996-05-26	29	2020-05-20	6
4630	nome_4630@provedor_b.com.br	C	1980-08-05	9	2020-09-14	3
4631	nome_4631@provedor_c.com.br	D	1995-07-17	6		0
4632	nome_4632@provedor_a.com.br	D	1976-10-01	44		0
4633	nome_4633@provedor_a.com.br	C	1975-02-14	4	2020-08-27	3
4634	nome_4634@provedor_c.com.br	B	1979-05-31	0	2020-12-29	0
4635	nome_4635@provedor_b.com.br	C	1977-06-23	47	2020-09-23	27
4636	nome_4636@provedor_a.com.br	C	1993-09-29	50	2020-11-26	34
4637	nome_4637@provedor_a.com.br	D	1989-09-25	5		0
4638	nome_4638@provedor_c.com.br	C	1998-06-25	52	2020-12-18	36
4639	nome_4639@provedor_a.com.br	C	1998-01-18	49		0
4640	nome_4640@provedor_c.com.br	D	1988-06-06	39	2020-10-27	5
4641	nome_4641@provedor_a.com.br	C	1993-02-25	10		0
4642	nome_4642@provedor_a.com.br	D	1987-04-19	2	2020-08-07	1
4643	nome_4643@provedor_c.com.br	C	1970-02-09	0	2020-08-29	0
4644	nome_4644@provedor_b.com.br	D	1988-10-09	42	2020-10-06	21
4645	nome_4645@provedor_b.com.br	D	1970-10-08	0	2020-09-29	0
4646	nome_4646@provedor_a.com.br	D	1983-04-14	60		0
4647	nome_4647@provedor_a.com.br	C	1994-04-26	12	2020-11-15	4
4648	nome_4648@provedor_a.com.br	D	1993-12-20	11	2020-10-04	11
4649	nome_4649@provedor_a.com.br	C	1987-09-15	37	2020-09-18	17
4650	nome_4650@provedor_b.com.br	A	1983-11-16	0	2020-10-05	0
4651	nome_4651@provedor_a.com.br	C	1988-02-10	3		0
4652	nome_4652@provedor_a.com.br	D	1998-07-06	31	2020-12-26	3
4653	nome_4653@provedor_b.com.br	D	1975-11-21	15		0
4654	nome_4654@provedor_a.com.br	C	1989-06-11	39		0
4655	nome_4655@provedor_a.com.br	D	1993-04-19	26	2020-09-30	26
4656	nome_4656@provedor_a.com.br	C	2001-04-13	14	2020-11-06	7
4657	nome_4657@provedor_b.com.br	C	1973-09-10	30		0
4658	nome_4658@provedor_a.com.br	D	2001-04-13	13		0
4659	nome_4659@provedor_a.com.br	B	1989-05-08	24	2020-09-08	15
4660	nome_4660@provedor_b.com.br	C	1987-02-21	18		0
4661	nome_4661@provedor_b.com.br	C	1992-10-27	28		0
4662	nome_4662@provedor_a.com.br	C	1990-03-16	19		0
4663	nome_4663@provedor_c.com.br	D	1991-06-29	33	2020-08-26	7
4664	nome_4664@provedor_a.com.br	C	2001-04-13	49		0
4665	nome_4665@provedor_b.com.br	C	1986-01-22	7	2020-09-26	7
4666	nome_4666@provedor_c.com.br	D	1994-03-29	11	2020-04-29	3
4667	nome_4667@provedor_a.com.br	C	1968-01-23	30	2020-09-22	12
4668	nome_4668@provedor_a.com.br	D	1999-12-15	24		0
4669	nome_4669@provedor_a.com.br	C	1987-05-23	77	2020-12-29	48
4670	nome_4670@provedor_c.com.br	C	1997-12-19	42	2020-05-12	17
4671	nome_4671@provedor_b.com.br	B	1994-02-25	25	2020-12-29	23
4672	nome_4672@provedor_c.com.br	A	1973-09-21	58		0
4673	nome_4673@provedor_a.com.br	D	1994-03-10	0		0
4674	nome_4674@provedor_c.com.br	A	1971-02-23	11	2020-05-01	8
4675	nome_4675@provedor_a.com.br	C	1971-01-11	1	2020-10-25	1
4676	nome_4676@provedor_a.com.br	D	1970-09-19	3		0
4677	nome_4677@provedor_b.com.br	C	1987-04-28	57	2020-09-02	48
4678	nome_4678@provedor_a.com.br	D	1975-01-04	70		0
4679	nome_4679@provedor_a.com.br	D	1977-05-20	25	2020-11-29	10
4680	nome_4680@provedor_b.com.br	C	1980-01-14	28		0
4681	nome_4681@provedor_a.com.br	D	1971-05-14	25	2020-12-29	17
4682	nome_4682@provedor_b.com.br	C	1995-04-01	50		0
4683	nome_4683@provedor_a.com.br	D	1989-07-10	37	2020-05-13	1
4684	nome_4684@provedor_a.com.br	C	1985-04-01	53	2020-12-02	12
4685	nome_4685@provedor_b.com.br	C	1989-08-18	0	2020-12-03	0
4686	nome_4686@provedor_a.com.br	C	1991-09-20	44	2020-08-01	32
4687	nome_4687@provedor_c.com.br	D	2000-12-28	23	2020-10-28	16
4688	nome_4688@provedor_a.com.br	B	1986-06-25	0	2020-07-25	0
4689	nome_4689@provedor_c.com.br	A	1980-07-16	38	2020-04-25	31
4690	nome_4690@provedor_b.com.br	D	1990-10-15	41		0
4691	nome_4691@provedor_c.com.br	D	1980-05-21	61		0
4692	nome_4692@provedor_a.com.br	C	1986-10-15	24		0
4693	nome_4693@provedor_a.com.br	D	1981-11-12	30	2020-04-01	7
4694	nome_4694@provedor_b.com.br	C	1987-02-08	0	2020-12-15	0
4695	nome_4695@provedor_b.com.br	C	1994-11-07	20	2020-12-29	11
4696	nome_4696@provedor_a.com.br	B	1989-04-05	18		0
4697	nome_4697@provedor_a.com.br	C	1981-02-22	14		0
4698	nome_4698@provedor_c.com.br	D	1973-04-11	40	2020-04-12	16
4699	nome_4699@provedor_b.com.br	A	1975-05-03	32	2020-07-22	9
4700	nome_4700@provedor_b.com.br	C	1979-05-14	26		0
4701	nome_4701@provedor_a.com.br	B	1979-02-28	38	2020-11-03	6
4702	nome_4702@provedor_a.com.br	A	1992-12-17	44	2020-12-29	39
4703	nome_4703@provedor_b.com.br	B	1978-10-22	55		0
4704	nome_4704@provedor_a.com.br	C	1990-01-21	0	2020-12-29	0
4705	nome_4705@provedor_a.com.br	C	1996-10-12	12		0
4706	nome_4706@provedor_a.com.br	D	1996-06-22	8	2020-10-24	2
4707	nome_4707@provedor_c.com.br	D	1991-04-06	3	2020-10-19	1
4708	nome_4708@provedor_b.com.br	D	1972-10-19	0		0
4709	nome_4709@provedor_c.com.br	A	1974-01-25	51		0
4710	nome_4710@provedor_a.com.br	B	1981-03-11	33		0
4711	nome_4711@provedor_a.com.br	A	1995-04-04	49		0
4712	nome_4712@provedor_a.com.br	C	1986-01-25	0	2020-07-04	0
4713	nome_4713@provedor_a.com.br	D	1987-07-05	0	2020-08-17	0
4714	nome_4714@provedor_b.com.br	A	1991-12-10	8		0
4715	nome_4715@provedor_c.com.br	C	1993-06-21	41		0
4716	nome_4716@provedor_c.com.br	A	1979-09-03	24	2020-10-21	11
4717	nome_4717@provedor_a.com.br	A	1992-08-27	45	2020-12-29	27
4718	nome_4718@provedor_a.com.br	C	1992-06-07	44	2020-11-05	30
4719	nome_4719@provedor_a.com.br	D	1986-09-22	9		0
4720	nome_4720@provedor_a.com.br	D	2001-04-13	41	2020-07-14	3
4721	nome_4721@provedor_c.com.br	D	2001-04-13	9		0
4722	nome_4722@provedor_a.com.br	C	1993-11-24	0	2020-08-05	0
4723	nome_4723@provedor_a.com.br	D	1999-03-12	63		0
4724	nome_4724@provedor_b.com.br	C	1977-08-05	37	2020-11-15	12
4725	nome_4725@provedor_c.com.br	C	1978-01-24	46	2020-08-20	39
4726	nome_4726@provedor_b.com.br	B	1977-04-08	2	2020-08-28	2
4727	nome_4727@provedor_a.com.br	D	1998-06-11	18	2020-05-24	10
4728	nome_4728@provedor_a.com.br	A	2000-12-06	13	2020-11-22	8
4729	nome_4729@provedor_b.com.br	D	1984-04-05	44	2020-10-25	26
